,date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg
0,2022-02-21,sh.688008,74.4000,76.9800,74.3200,74.7100,74.3100,4541695,342354883.4600,3,0.841700,1,0.538300
1,2022-02-22,sh.688008,74.1000,74.8300,72.0100,74.7300,74.7100,3930293,290067968.4600,3,0.728400,1,0.026800
2,2022-02-23,sh.688008,74.0000,79.9600,74.0000,79.0700,74.7300,8998384,698864073.1100,3,1.667700,1,5.807600
3,2022-02-24,sh.688008,79.1000,80.2500,77.8000,79.1300,79.0700,9820249,777470556.2800,3,1.820000,1,0.075900
4,2022-02-25,sh.688008,80.8000,81.8100,76.5900,77.1300,79.1300,6385710,502342724.1700,3,1.183500,1,-2.527500
5,2022-02-28,sh.688008,77.1000,77.8800,76.1100,77.3000,77.1300,6431817,495574928.0000,3,1.192000,1,0.220400
6,2022-03-01,sh.688008,76.8800,77.3500,74.3100,75.6700,77.3000,4641893,349010256.0000,3,0.860300,1,-2.108700
7,2022-03-02,sh.688008,75.0000,77.2800,74.4800,76.9000,75.6700,5572590,424187344.0000,3,1.032800,1,1.625500
8,2022-03-03,sh.688008,77.4000,79.5500,76.5000,77.0500,76.9000,7793745,605859536.0000,3,1.444400,1,0.195100
9,2022-03-04,sh.688008,75.9800,79.2900,75.5100,76.8300,77.0500,5900729,458726272.0000,3,1.093600,1,-0.285500
10,2022-03-07,sh.688008,76.9000,77.3000,72.2000,72.6700,76.8300,6334913,468287312.0000,3,1.174000,1,-5.414600
11,2022-03-08,sh.688008,72.9900,76.0800,72.4500,73.1000,72.6700,6685470,496378416.0000,3,1.239000,1,0.591700
12,2022-03-09,sh.688008,73.2000,76.2800,71.6000,73.4700,73.1000,7171184,528648672.0000,3,1.329000,1,0.506200
13,2022-03-10,sh.688008,75.0000,76.9500,72.8100,73.7800,73.4700,5805443,433601712.0000,3,1.075900,1,0.421900
14,2022-03-11,sh.688008,74.0000,77.6500,73.0000,76.8800,73.7800,11549548,882315392.0000,3,2.140500,1,4.201700
15,2022-03-14,sh.688008,75.7000,76.5100,73.1700,74.8500,76.8800,6752777,505627104.0000,3,1.251500,1,-2.640500
16,2022-03-15,sh.688008,73.7500,76.5100,71.5000,74.2000,74.8500,8052700,602755328.0000,3,1.492400,1,-0.868400
17,2022-03-16,sh.688008,75.6100,75.6100,70.4000,74.6800,74.2000,8447379,613784368.0000,3,1.565500,1,0.646900
18,2022-03-17,sh.688008,76.0000,77.5000,75.0000,76.4700,74.6800,7811669,598624224.0000,3,1.447700,1,2.396900
19,2022-03-18,sh.688008,76.6600,76.7900,73.9000,74.5000,76.4700,4725132,353245351.5600,3,0.875700,1,-2.576200
20,2022-03-21,sh.688008,74.4000,76.5300,74.1100,75.8000,74.5000,7552240,569251642.6200,3,1.399600,1,1.745000
21,2022-03-22,sh.688008,75.7500,77.1800,73.9800,74.7700,75.8000,5016943,378579453.0500,3,0.929800,1,-1.358800
22,2022-03-23,sh.688008,74.9200,74.9200,72.7900,73.4500,74.7700,4858159,355947625.4500,3,0.900400,1,-1.765400
23,2022-03-24,sh.688008,72.6100,73.2000,71.6100,72.1100,73.4500,3178167,229854872.9300,3,0.589000,1,-1.824400
24,2022-03-25,sh.688008,72.9800,73.5800,70.7100,71.0700,72.1100,4725018,337708932.5300,3,0.875700,1,-1.442200
25,2022-03-28,sh.688008,69.8900,71.2100,68.7100,70.2500,71.0700,2852319,200353125.1500,3,0.528600,1,-1.153800
26,2022-03-29,sh.688008,70.1800,70.5100,67.7800,67.9000,70.2500,3265676,224555845.9800,3,0.605200,1,-3.345200
27,2022-03-30,sh.688008,67.9900,71.1600,67.9300,69.4500,67.9000,5231364,364344983.5000,3,0.969500,1,2.282800
28,2022-03-31,sh.688008,70.0000,70.0000,66.6700,67.3000,69.4500,4944224,333329096.8000,3,0.916300,1,-3.095800
